account_id,type,amount,date,payments,status,account_to,bank_to,k_symbol,frequency,district_id,A2,A3,A4,client_id,birth_number,card_id,class,issued,owntype
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1030,471011,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1030,471011,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1030,471011,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1032,386030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1032,386030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1032,386030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1032,386030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1032,386030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1032,386030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1033,371014,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1033,371014,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1033,371014,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1033,371014,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1033,371014,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1033,371014,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1037,656101,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1037,656101,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1037,656101,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1037,656101,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1037,656101,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1037,656101,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1040,600617,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1040,600617,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1040,600617,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1040,600617,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1040,600617,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1040,600617,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1046,750824,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1046,750824,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1046,750824,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1046,750824,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1046,750824,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1046,750824,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1049,421111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1049,421111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1049,421111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1049,421111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1049,421111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1049,421111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1056,630619,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1056,630619,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1056,630619,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1056,630619,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1056,630619,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1056,630619,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1064,515203,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1064,515203,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1064,515203,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1064,515203,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1064,515203,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1064,515203,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1066,401018,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1066,401018,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1066,401018,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1066,401018,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1066,401018,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1066,401018,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1067,520514,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1067,520514,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1067,520514,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1067,520514,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1067,520514,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1067,520514,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1089,391209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1089,391209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1089,391209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1089,391209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1089,391209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1089,391209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1096,265303,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1096,265303,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1096,265303,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1096,265303,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1096,265303,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1096,265303,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1097,300902,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1097,300902,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1097,300902,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1097,300902,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1097,300902,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1097,300902,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1103,510818,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1103,510818,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1103,510818,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1103,510818,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1103,510818,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1103,510818,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1104,555209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1104,555209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1104,555209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1104,555209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1104,555209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1104,555209,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1137,775305,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1137,775305,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1137,775305,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1137,775305,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1137,775305,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1137,775305,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1156,336111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1156,336111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1156,336111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1156,336111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1156,336111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1156,336111,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1158,545821,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1158,545821,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1158,545821,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1158,545821,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1158,545821,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1158,545821,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1175,251025,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1175,251025,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1175,251025,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1175,251025,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1175,251025,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1175,251025,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1176,185831,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1176,185831,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1176,185831,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1176,185831,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1176,185831,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1176,185831,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1178,716004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1178,716004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1178,716004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1178,716004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1178,716004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1178,716004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1179,306005,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1179,306005,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1179,306005,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1179,306005,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1179,306005,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1179,306005,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1181,391112,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1181,391112,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1181,391112,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1181,391112,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1181,391112,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1181,391112,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1211,780714,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1211,780714,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1211,780714,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1211,780714,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1211,780714,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1211,780714,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1213,660428,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1213,660428,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1213,660428,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,1213,660428,823,classic,"980605 00:00:00",OWNER
